日期,城市,用户目标,换电柜目标,电池目标,电池配比目标,柜效目标
2026-04-14,温州市,1700,155,2300,1.53,9.68
2026-04-14,台州市,400,45,600,1.50,8.89
2026-04-14,泉州市,1000,150,2000,2.00,6.67
2026-04-14,武汉市,2500,212,4200,1.68,11.79
2026-04-14,苏州市,10000,650,14200,1.42,15.38
2026-04-14,杭州市,2948,350,4300,1.46,8.42
2026-04-14,郑州市,1200,220,3000,2.50,5.45
2026-04-14,青岛市,1200,159,1800,1.50,7.55
2026-04-15,南京市,6000,350,9100,1.52,17.14
2026-04-15,芜湖市,500,45,730,1.46,11.11
2026-04-15,无锡市,1200,180,2000,1.67,6.67
2026-04-15,常州市,2500,176,3375,1.35,14.20
2026-04-15,南通市,1050,80,1600,1.52,13.13
2026-04-15,宁波市,4500,350,6000,1.43,12.00
2026-04-15,温州市,1700,155,2300,1.53,9.68
2026-04-15,台州市,400,45,600,1.50,8.89
2026-04-15,泉州市,1000,150,2000,2.00,6.67
2026-04-15,武汉市,2500,212,4200,1.68,11.79
2026-04-15,苏州市,10000,650,14200,1.42,15.38
2026-04-15,杭州市,2948,350,4300,1.46,8.42
2026-04-15,郑州市,1200,220,3000,2.50,5.45
2026-04-15,青岛市,1200,159,1800,1.50,7.55
2026-04-16,南京市,6000,350,9100,1.52,17.14
2026-04-16,芜湖市,500,45,730,1.46,11.11
2026-04-16,无锡市,1200,180,2000,1.67,6.67
2026-04-16,常州市,2500,176,3375,1.35,14.20
2026-04-16,南通市,1050,80,1600,1.52,13.13
2026-04-16,宁波市,4500,350,6000,1.43,12.00
2026-04-16,温州市,1700,155,2300,1.53,9.68
2026-04-16,台州市,400,45,600,1.50,8.89
2026-04-16,泉州市,1000,150,2000,2.00,6.67
2026-04-16,武汉市,2500,212,4200,1.68,11.79
2026-04-16,苏州市,10000,650,14200,1.42,15.38
2026-04-16,杭州市,2948,350,4300,1.46,8.42
2026-04-16,郑州市,1200,220,3000,2.50,5.45
2026-04-16,青岛市,1200,159,1800,1.50,7.55
2026-04-17,南京市,6000,350,9100,1.52,17.14
2026-04-17,芜湖市,500,45,730,1.46,11.11
2026-04-17,无锡市,1200,180,2000,1.67,6.67
2026-04-17,常州市,2500,176,3375,1.35,14.20
2026-04-17,南通市,1050,80,1600,1.52,13.13
2026-04-17,宁波市,4500,350,6000,1.43,12.00
2026-04-17,温州市,1700,155,2300,1.53,9.68
2026-04-17,台州市,400,45,600,1.50,8.89
2026-04-17,泉州市,1000,150,2000,2.00,6.67
2026-04-17,武汉市,2500,212,4200,1.68,11.79
2026-04-17,苏州市,10000,650,14200,1.42,15.38
2026-04-17,杭州市,2948,350,4300,1.46,8.42
2026-04-17,郑州市,1200,220,3000,2.50,5.45
2026-04-17,青岛市,1200,159,1800,1.50,7.55
2026-04-18,南京市,6000,350,9100,1.52,17.14
2026-04-18,芜湖市,500,45,730,1.46,11.11
2026-04-18,无锡市,1200,180,2000,1.67,6.67
2026-04-18,常州市,2500,176,3375,1.35,14.20
2026-04-18,南通市,1050,80,1600,1.52,13.13
2026-04-18,宁波市,4500,350,6000,1.43,12.00
2026-04-18,温州市,1700,155,2300,1.53,9.68
2026-04-18,台州市,400,45,600,1.50,8.89
2026-04-18,泉州市,1000,150,2000,2.00,6.67
2026-04-18,武汉市,2500,212,4200,1.68,11.79
2026-04-18,苏州市,10000,650,14200,1.42,15.38
2026-04-18,杭州市,2948,350,4300,1.46,8.42
2026-04-18,郑州市,1200,220,3000,2.50,5.45
2026-04-18,青岛市,1200,159,1800,1.50,7.55
2026-04-19,南京市,6000,350,9100,1.52,17.14
2026-04-19,芜湖市,500,45,730,1.46,11.11
2026-04-19,无锡市,1200,180,2000,1.67,6.67
2026-04-19,常州市,2500,176,3375,1.35,14.20
2026-04-19,南通市,1050,80,1600,1.52,13.13
2026-04-19,宁波市,4500,350,6000,1.43,12.00
2026-04-19,温州市,1700,155,2300,1.53,9.68
2026-04-19,台州市,400,45,600,1.50,8.89
2026-04-19,泉州市,1000,150,2000,2.00,6.67
2026-04-19,武汉市,2500,212,4200,1.68,11.79
2026-04-19,苏州市,10000,650,14200,1.42,15.38
2026-04-19,杭州市,2948,350,4300,1.46,8.42
2026-04-19,郑州市,1200,220,3000,2.50,5.45
2026-04-19,青岛市,1200,159,1800,1.50,7.55
2026-04-20,南京市,6000,350,9100,1.52,17.14
2026-04-20,芜湖市,500,45,730,1.46,11.11
2026-04-20,无锡市,1200,180,2000,1.67,6.67
2026-04-20,常州市,2500,176,3375,1.35,14.20
2026-04-20,南通市,1050,80,1600,1.52,13.13
2026-04-20,宁波市,4500,350,6000,1.43,12.00
2026-04-20,温州市,1700,155,2300,1.53,9.68
2026-04-20,台州市,400,45,600,1.50,8.89
2026-04-20,泉州市,1000,150,2000,2.00,6.67
2026-04-20,武汉市,2500,212,4200,1.68,11.79
2026-04-20,苏州市,10000,650,14200,1.42,15.38
2026-04-20,杭州市,2948,350,4300,1.46,8.42
2026-04-20,郑州市,1200,220,3000,2.50,5.45
2026-04-20,青岛市,1200,159,1800,1.50,7.55
2026-04-21,南京市,6000,350,9100,1.52,17.14
2026-04-21,芜湖市,500,45,730,1.46,11.11
2026-04-21,无锡市,1200,180,2000,1.67,6.67
2026-04-21,常州市,2500,176,3375,1.35,14.20
2026-04-21,南通市,1050,80,1600,1.52,13.13
2026-04-21,宁波市,4500,350,6000,1.43,12.00
2026-04-21,温州市,1700,155,2300,1.53,9.68
2026-04-21,台州市,400,45,600,1.50,8.89
2026-04-21,泉州市,1000,150,2000,2.00,6.67
2026-04-21,武汉市,2500,212,4200,1.68,11.79
2026-04-21,苏州市,10000,650,14200,1.42,15.38
2026-04-21,杭州市,2948,350,4300,1.46,8.42
2026-04-21,郑州市,1200,220,3000,2.50,5.45
2026-04-21,青岛市,1200,159,1800,1.50,7.55
2026-04-22,南京市,6000,350,9100,1.52,17.14
2026-04-22,芜湖市,500,45,730,1.46,11.11
2026-04-22,无锡市,1200,180,2000,1.67,6.67
2026-04-22,常州市,2500,176,3375,1.35,14.20
2026-04-22,南通市,1050,80,1600,1.52,13.13
2026-04-22,宁波市,4500,350,6000,1.43,12.00
2026-04-22,温州市,1700,155,2300,1.53,9.68
2026-04-22,台州市,400,45,600,1.50,8.89
2026-04-22,泉州市,1000,150,2000,2.00,6.67
2026-04-22,武汉市,2500,212,4200,1.68,11.79
2026-04-22,苏州市,10000,650,14200,1.42,15.38
2026-04-22,杭州市,2948,350,4300,1.46,8.42
2026-04-22,郑州市,1200,220,3000,2.50,5.45
2026-04-22,青岛市,1200,159,1800,1.50,7.55
2026-04-23,南京市,6000,350,9100,1.52,17.14
2026-04-23,芜湖市,500,45,730,1.46,11.11
2026-04-23,无锡市,1200,180,2000,1.67,6.67
2026-04-23,常州市,2500,176,3375,1.35,14.20
2026-04-23,南通市,1050,80,1600,1.52,13.13
2026-04-23,宁波市,4500,350,6000,1.43,12.00
2026-04-23,温州市,1700,155,2300,1.53,9.68
2026-04-23,台州市,400,45,600,1.50,8.89
2026-04-23,泉州市,1000,150,2000,2.00,6.67
2026-04-23,武汉市,2500,212,4200,1.68,11.79
2026-04-23,苏州市,10000,650,14200,1.42,15.38
2026-04-23,杭州市,2948,350,4300,1.46,8.42
2026-04-23,郑州市,1200,220,3000,2.50,5.45
2026-04-23,青岛市,1200,159,1800,1.50,7.55
2026-04-24,南京市,6000,350,9100,1.52,17.14
2026-04-24,芜湖市,500,45,730,1.46,11.11
2026-04-24,无锡市,1200,180,2000,1.67,6.67
2026-04-24,常州市,2500,176,3375,1.35,14.20
2026-04-24,南通市,1050,80,1600,1.52,13.13
2026-04-24,宁波市,4500,350,6000,1.43,12.00
2026-04-24,温州市,1700,155,2300,1.53,9.68
2026-04-24,台州市,400,45,600,1.50,8.89
2026-04-24,泉州市,1000,150,2000,2.00,6.67
2026-04-24,武汉市,2500,212,4200,1.68,11.79
2026-04-24,苏州市,10000,650,14200,1.42,15.38
2026-04-24,杭州市,2948,350,4300,1.46,8.42
2026-04-24,郑州市,1200,220,3000,2.50,5.45
2026-04-24,青岛市,1200,159,1800,1.50,7.55
2026-04-25,南京市,6000,350,9100,1.52,17.14
2026-04-25,芜湖市,500,45,730,1.46,11.11
2026-04-25,无锡市,1200,180,2000,1.67,6.67
2026-04-25,常州市,2500,176,3375,1.35,14.20
2026-04-25,南通市,1050,80,1600,1.52,13.13
2026-04-25,宁波市,4500,350,6000,1.43,12.00
2026-04-25,温州市,1700,155,2300,1.53,9.68
2026-04-25,台州市,400,45,600,1.50,8.89
2026-04-25,泉州市,1000,150,2000,2.00,6.67
2026-04-25,武汉市,2500,212,4200,1.68,11.79
2026-04-25,苏州市,10000,650,14200,1.42,15.38
2026-04-25,杭州市,2948,350,4300,1.46,8.42
2026-04-25,郑州市,1200,220,3000,2.50,5.45
2026-04-25,青岛市,1200,159,1800,1.50,7.55
2026-04-26,南京市,6000,350,9100,1.52,17.14
2026-04-26,芜湖市,500,45,730,1.46,11.11
2026-04-26,无锡市,1200,180,2000,1.67,6.67
2026-04-26,常州市,2500,176,3375,1.35,14.20
2026-04-26,南通市,1050,80,1600,1.52,13.13
2026-04-26,宁波市,4500,350,6000,1.43,12.00
2026-04-26,温州市,1700,155,2300,1.53,9.68
2026-04-26,台州市,400,45,600,1.50,8.89
2026-04-26,泉州市,1000,150,2000,2.00,6.67
2026-04-26,武汉市,2500,212,4200,1.68,11.79
2026-04-26,苏州市,10000,650,14200,1.42,15.38
2026-04-26,杭州市,2948,350,4300,1.46,8.42
2026-04-26,郑州市,1200,220,3000,2.50,5.45
2026-04-26,青岛市,1200,159,1800,1.50,7.55
2026-04-27,南京市,6000,350,9100,1.52,17.14
2026-04-27,芜湖市,500,45,730,1.46,11.11
2026-04-27,无锡市,1200,180,2000,1.67,6.67
2026-04-27,常州市,2500,176,3375,1.35,14.20
2026-04-27,南通市,1050,80,1600,1.52,13.13
2026-04-27,宁波市,4500,350,6000,1.43,12.00
2026-04-27,温州市,1700,155,2300,1.53,9.68
2026-04-27,台州市,400,45,600,1.50,8.89
2026-04-27,泉州市,1000,150,2000,2.00,6.67
2026-04-27,武汉市,2500,212,4200,1.68,11.79
2026-04-27,苏州市,10000,650,14200,1.42,15.38
2026-04-27,杭州市,2948,350,4300,1.46,8.42
2026-04-27,郑州市,1200,220,3000,2.50,5.45
2026-04-27,青岛市,1200,159,1800,1.50,7.55
2026-04-28,南京市,6000,350,9100,1.52,17.14
2026-04-28,芜湖市,500,45,730,1.46,11.11
2026-04-28,无锡市,1200,180,2000,1.67,6.67
2026-04-28,常州市,2500,176,3375,1.35,14.20
2026-04-28,南通市,1050,80,1600,1.52,13.13
2026-04-28,宁波市,4500,350,6000,1.43,12.00
2026-04-28,温州市,1700,155,2300,1.53,9.68
2026-04-28,台州市,400,45,600,1.50,8.89
2026-04-28,泉州市,1000,150,2000,2.00,6.67
2026-04-28,武汉市,2500,212,4200,1.68,11.79
2026-04-28,苏州市,10000,650,14200,1.42,15.38
2026-04-28,杭州市,2948,350,4300,1.46,8.42
2026-04-28,郑州市,1200,220,3000,2.50,5.45
2026-04-28,青岛市,1200,159,1800,1.50,7.55
2026-04-29,南京市,6000,350,9100,1.52,17.14
2026-04-29,芜湖市,500,45,730,1.46,11.11
2026-04-29,无锡市,1200,180,2000,1.67,6.67
2026-04-29,常州市,2500,176,3375,1.35,14.20
2026-04-29,南通市,1050,80,1600,1.52,13.13
2026-04-29,宁波市,4500,350,6000,1.43,12.00
2026-04-29,温州市,1700,155,2300,1.53,9.68
2026-04-29,台州市,400,45,600,1.50,8.89
2026-04-29,泉州市,1000,150,2000,2.00,6.67
2026-04-29,武汉市,2500,212,4200,1.68,11.79
2026-04-29,苏州市,10000,650,14200,1.42,15.38
2026-04-29,杭州市,2948,350,4300,1.46,8.42
2026-04-29,郑州市,1200,220,3000,2.50,5.45
2026-04-29,青岛市,1200,159,1800,1.50,7.55
2026-04-30,南京市,6000,350,9100,1.52,17.14
2026-04-30,芜湖市,500,45,730,1.46,11.11
2026-04-30,无锡市,1200,180,2000,1.67,6.67
2026-04-30,常州市,2500,176,3375,1.35,14.20
2026-04-30,南通市,1050,80,1600,1.52,13.13
2026-04-30,宁波市,4500,350,6000,1.43,12.00
2026-04-30,温州市,1700,155,2300,1.53,9.68
2026-04-30,台州市,400,45,600,1.50,8.89
2026-04-30,泉州市,1000,150,2000,2.00,6.67
2026-04-30,武汉市,2500,212,4200,1.68,11.79
2026-04-30,苏州市,10000,650,14200,1.42,15.38
2026-04-30,杭州市,2948,350,4300,1.46,8.42
2026-04-30,郑州市,1200,220,3000,2.50,5.45
2026-04-30,青岛市,1200,159,1800,1.50,7.55
